Entity,Code,Day,total_vaccinations_per_hundred
Lithuania,LTU,2021-06-21,78.57
Lithuania,LTU,2021-06-22,79.53
Lithuania,LTU,2021-06-23,80.55
Lithuania,LTU,2021-06-24,80.94
Lithuania,LTU,2021-06-25,82.03
Lithuania,LTU,2021-06-26,82.35
Lithuania,LTU,2021-06-27,82.58
Lithuania,LTU,2021-06-28,83.34
Lithuania,LTU,2021-06-29,84.31
Lithuania,LTU,2021-06-30,85.25
Lithuania,LTU,2021-07-01,85.94
Lithuania,LTU,2021-07-02,86.72
Lithuania,LTU,2021-07-03,86.95
Lithuania,LTU,2021-07-04,86.97
Lithuania,LTU,2021-07-05,87.49
Lithuania,LTU,2021-07-06,87.67
Lithuania,LTU,2021-07-07,88.34
Lithuania,LTU,2021-07-08,89.04
Lithuania,LTU,2021-07-09,89.63
Lithuania,LTU,2021-07-10,89.84
Lithuania,LTU,2021-07-11,89.86
Lithuania,LTU,2021-07-12,90.32
Lithuania,LTU,2021-07-13,90.74
Lithuania,LTU,2021-07-14,91.11
Lithuania,LTU,2021-07-15,91.62
Lithuania,LTU,2021-07-16,92.17
Lithuania,LTU,2021-07-17,92.31
Lithuania,LTU,2021-07-18,92.37
Lithuania,LTU,2021-07-19,92.81
Lithuania,LTU,2021-07-20,93.3
Lithuania,LTU,2021-07-21,93.81
Lithuania,LTU,2021-07-22,94.5
Lithuania,LTU,2021-07-23,95.16
Lithuania,LTU,2021-07-24,95.32
Lithuania,LTU,2021-07-25,95.4
Lithuania,LTU,2021-07-26,96.05
Lithuania,LTU,2021-07-27,96.65
Lithuania,LTU,2021-07-28,97.28
Lithuania,LTU,2021-07-29,98.08
Lithuania,LTU,2021-07-30,98.71
Lithuania,LTU,2021-07-31,98.98
Lithuania,LTU,2021-08-01,99.1
Lithuania,LTU,2021-08-02,99.73
Lithuania,LTU,2021-08-03,100.24
Lithuania,LTU,2021-08-04,100.96
Lithuania,LTU,2021-08-05,102.29
Lithuania,LTU,2021-08-06,103.46
Lithuania,LTU,2021-08-07,103.86
Lithuania,LTU,2021-08-08,103.94
Lithuania,LTU,2021-08-09,104.83
Lithuania,LTU,2021-08-10,105.64
Lithuania,LTU,2021-08-11,106.48
Lithuania,LTU,2021-08-12,107.54
Lithuania,LTU,2021-08-13,108.45
Lithuania,LTU,2021-08-14,108.64
Lithuania,LTU,2021-08-15,108.69
Lithuania,LTU,2021-08-16,109.6
Lithuania,LTU,2021-08-17,110.33
Lithuania,LTU,2021-08-18,111.35
Lithuania,LTU,2021-08-19,112.36
Lithuania,LTU,2021-08-20,113.18
Lithuania,LTU,2021-08-21,113.32
Lithuania,LTU,2021-08-22,113.36
Lithuania,LTU,2021-08-23,114.05
Lithuania,LTU,2021-08-24,114.63
Lithuania,LTU,2021-08-25,115.31
Lithuania,LTU,2021-08-26,116.07
Lithuania,LTU,2021-08-27,116.78
Lithuania,LTU,2021-08-28,116.89
Lithuania,LTU,2021-08-29,116.91
Lithuania,LTU,2021-08-30,117.46
Lithuania,LTU,2021-08-31,117.92
Lithuania,LTU,2021-09-01,118.35
Lithuania,LTU,2021-09-02,118.9
Lithuania,LTU,2021-09-03,119.38
Lithuania,LTU,2021-09-04,119.48
Lithuania,LTU,2021-09-05,119.49
Lithuania,LTU,2021-09-06,119.89
Lithuania,LTU,2021-09-07,120.27
Lithuania,LTU,2021-09-08,120.68
Lithuania,LTU,2021-09-09,121.17
Lithuania,LTU,2021-09-10,121.64
Lithuania,LTU,2021-09-11,121.73
Lithuania,LTU,2021-09-12,121.74
Lithuania,LTU,2021-09-13,122.16
Lithuania,LTU,2021-09-14,122.55
Lithuania,LTU,2021-09-15,122.94
Lithuania,LTU,2021-09-16,123.35
Lithuania,LTU,2021-09-17,123.77
Lithuania,LTU,2021-09-18,123.83
Lithuania,LTU,2021-09-19,123.84
Lithuania,LTU,2021-09-20,124.15
Low income,,2021-02-15,0
Low income,,2021-02-22,0
Low income,,2021-02-28,0
Low income,,2021-03-01,0
Low income,,2021-03-05,0.01
Low income,,2021-03-06,0.02
Low income,,2021-03-07,0.03
Low income,,2021-03-08,0.03
Low income,,2021-03-09,0.03
Low income,,2021-03-10,0.03
Low income,,2021-03-11,0.04
Low income,,2021-03-12,0.04
Low income,,2021-03-13,0.05
Low income,,2021-03-14,0.05
Low income,,2021-03-15,0.05
Low income,,2021-03-16,0.06
Low income,,2021-03-17,0.06
Low income,,2021-03-18,0.07
Low income,,2021-03-19,0.07
Low income,,2021-03-20,0.07
Low income,,2021-03-21,0.07
Low income,,2021-03-22,0.07
Low income,,2021-03-23,0.08
Low income,,2021-03-24,0.09
Low income,,2021-03-25,0.09
Low income,,2021-03-26,0.1
Low income,,2021-03-27,0.1
Low income,,2021-03-28,0.1
Low income,,2021-03-29,0.1
Low income,,2021-03-30,0.11
Low income,,2021-03-31,0.12
Low income,,2021-04-01,0.12
Low income,,2021-04-02,0.12
Low income,,2021-04-04,0.13
Low income,,2021-04-05,0.14
Low income,,2021-04-06,0.14
Low income,,2021-04-07,0.16
Low income,,2021-04-08,0.23
Low income,,2021-04-09,0.24
Low income,,2021-04-10,0.24
Low income,,2021-04-11,0.25
Low income,,2021-04-12,0.25
Low income,,2021-04-13,0.26
Low income,,2021-04-14,0.26
Low income,,2021-04-15,0.27
Low income,,2021-04-16,0.27
Low income,,2021-04-17,0.3
Low income,,2021-04-18,0.3
Low income,,2021-04-19,0.3
Low income,,2021-04-20,0.3
Low income,,2021-04-21,0.3
Low income,,2021-04-22,0.32
Low income,,2021-04-23,0.33
Low income,,2021-04-24,0.33
Low income,,2021-04-25,0.34
Low income,,2021-04-26,0.34
Low income,,2021-04-27,0.35
Low income,,2021-04-28,0.44
Low income,,2021-04-29,0.45
Low income,,2021-04-30,0.45
Low income,,2021-05-01,0.46
Low income,,2021-05-02,0.46
Low income,,2021-05-03,0.47
Low income,,2021-05-04,0.47
Low income,,2021-05-05,0.48
Low income,,2021-05-06,0.49
Low income,,2021-05-07,0.5
Low income,,2021-05-08,0.51
Low income,,2021-05-09,0.51
Low income,,2021-05-10,0.51
Low income,,2021-05-11,0.56
Low income,,2021-05-12,0.63
Low income,,2021-05-13,0.64
Low income,,2021-05-14,0.65
Low income,,2021-05-15,0.65
Low income,,2021-05-16,0.65
Low income,,2021-05-17,0.66
Low income,,2021-05-18,0.68
Low income,,2021-05-19,0.68
Low income,,2021-05-20,0.7
Low income,,2021-05-21,0.71
Low income,,2021-05-22,0.72
Low income,,2021-05-23,0.73
Low income,,2021-05-24,0.74
Low income,,2021-05-25,0.75
Low income,,2021-05-26,0.77
Low income,,2021-05-27,0.78
Low income,,2021-05-28,0.79
Low income,,2021-05-29,0.81
Low income,,2021-05-30,0.85
Low income,,2021-05-31,0.89
Low income,,2021-06-01,0.89
Low income,,2021-06-02,0.91
Low income,,2021-06-03,0.91
Low income,,2021-06-04,0.92
Low income,,2021-06-05,0.92
Low income,,2021-06-06,0.96
Low income,,2021-06-07,0.98
Low income,,2021-06-08,1.01
Low income,,2021-06-09,1.01
Low income,,2021-06-10,1.04
Low income,,2021-06-11,1.04
Low income,,2021-06-12,1.04
Low income,,2021-06-13,1.05
Low income,,2021-06-14,1.07
Low income,,2021-06-15,1.08
Low income,,2021-06-16,1.09
Low income,,2021-06-17,1.09
Low income,,2021-06-18,1.1
Low income,,2021-06-19,1.1
Low income,,2021-06-20,1.12
Low income,,2021-06-21,1.13
Low income,,2021-06-22,1.16
Low income,,2021-06-23,1.17
Low income,,2021-06-24,1.19
Low income,,2021-06-25,1.19
Low income,,2021-06-26,1.19
Low income,,2021-06-27,1.21
Low income,,2021-06-28,1.23
Low income,,2021-06-29,1.23
Low income,,2021-06-30,1.24
Low income,,2021-07-01,1.26
Low income,,2021-07-02,1.26
Low income,,2021-07-03,1.27
Low income,,2021-07-04,1.29
Low income,,2021-07-05,1.32
Low income,,2021-07-06,1.33
Low income,,2021-07-07,1.34
Low income,,2021-07-08,1.34
Low income,,2021-07-09,1.34
Low income,,2021-07-10,1.34
Low income,,2021-07-11,1.35
Low income,,2021-07-12,1.37
Low income,,2021-07-13,1.37
Low income,,2021-07-14,1.38
Low income,,2021-07-15,1.38
Low income,,2021-07-16,1.39
Low income,,2021-07-17,1.39
Low income,,2021-07-18,1.42
Low income,,2021-07-19,1.46
Low income,,2021-07-20,1.47
Low income,,2021-07-21,1.47
Low income,,2021-07-22,1.47
Low income,,2021-07-23,1.47
Low income,,2021-07-24,1.48
Low income,,2021-07-25,1.49
Low income,,2021-07-26,1.49
Low income,,2021-07-27,1.5
Low income,,2021-07-28,1.51
Low income,,2021-07-29,1.51
Low income,,2021-07-30,1.54
Low income,,2021-07-31,1.54
Low income,,2021-08-01,1.54
Low income,,2021-08-02,1.55
Low income,,2021-08-03,1.56
Low income,,2021-08-04,1.56
Low income,,2021-08-05,1.57
Low income,,2021-08-06,1.57
Low income,,2021-08-08,1.57
Low income,,2021-08-09,1.74
Low income,,2021-08-10,1.75
Low income,,2021-08-11,1.75
Low income,,2021-08-12,1.82
Low income,,2021-08-13,1.82
Low income,,2021-08-14,1.83
Low income,,2021-08-15,1.83
Low income,,2021-08-16,1.86
Low income,,2021-08-17,1.87
Low income,,2021-08-18,1.87
Low income,,2021-08-19,1.92
Low income,,2021-08-20,2
Low income,,2021-08-21,2.02
Low income,,2021-08-22,2.09
Low income,,2021-08-23,2.12
Low income,,2021-08-24,2.13
Low income,,2021-08-25,2.24
Low income,,2021-08-26,2.24
Low income,,2021-08-27,2.26
Low income,,2021-08-28,2.29
Low income,,2021-08-29,2.36
Low income,,2021-08-30,2.38
Low income,,2021-08-31,2.5
Low income,,2021-09-01,2.52
Low income,,2021-09-02,2.53
Low income,,2021-09-03,2.54
Low income,,2021-09-04,2.54
Low income,,2021-09-05,2.56
Low income,,2021-09-06,2.65
Low income,,2021-09-07,2.65
Low income,,2021-09-08,2.7
Low income,,2021-09-09,2.72
Low income,,2021-09-10,2.73
Low income,,2021-09-11,2.74
Low income,,2021-09-12,2.76
Low income,,2021-09-13,2.83
Low income,,2021-09-14,3.04
Low income,,2021-09-15,3.05
Low income,,2021-09-16,3.23
Low income,,2021-09-17,3.27
Low income,,2021-09-18,3.32
Low income,,2021-09-19,3.38
Low income,,2021-09-20,3.43
Low income,,2021-09-21,3.45
Low income,,2021-09-22,3.58
Low income,,2021-09-23,3.61
Lower middle income,,2021-01-12,0
Lower middle income,,2021-01-15,0
Lower middle income,,2021-01-16,0.01
Lower middle income,,2021-01-17,0.01
Lower middle income,,2021-01-18,0.01
Lower middle income,,2021-01-19,0.02
Lower middle income,,2021-01-20,0.02
Lower middle income,,2021-01-21,0.03
Lower middle income,,2021-01-22,0.05
Lower middle income,,2021-01-23,0.05
Lower middle income,,2021-01-24,0.05
Lower middle income,,2021-01-25,0.06
Lower middle income,,2021-01-26,0.07
Lower middle income,,2021-01-27,0.08
Lower middle income,,2021-01-28,0.1
Lower middle income,,2021-01-29,0.12
Lower middle income,,2021-01-30,0.13
Lower middle income,,2021-01-31,0.13
Lower middle income,,2021-02-01,0.15
Lower middle income,,2021-02-02,0.16
Lower middle income,,2021-02-03,0.17
Lower middle income,,2021-02-04,0.19
Lower middle income,,2021-02-05,0.22
Lower middle income,,2021-02-06,0.23
Lower middle income,,2021-02-07,0.24
Lower middle income,,2021-02-08,0.25
Lower middle income,,2021-02-09,0.27
Lower middle income,,2021-02-10,0.3
Lower middle income,,2021-02-11,0.32
Lower middle income,,2021-02-12,0.34
Lower middle income,,2021-02-13,0.37
Lower middle income,,2021-02-14,0.37
Lower middle income,,2021-02-15,0.41
Lower middle income,,2021-02-16,0.43
Lower middle income,,2021-02-17,0.46
Lower middle income,,2021-02-18,0.49
Lower middle income,,2021-02-19,0.52
Lower middle income,,2021-02-20,0.55
Lower middle income,,2021-02-21,0.56
Lower middle income,,2021-02-22,0.58
Lower middle income,,2021-02-23,0.61
Lower middle income,,2021-02-24,0.64
Lower middle income,,2021-02-25,0.68
Lower middle income,,2021-02-26,0.71
Lower middle income,,2021-02-27,0.74
Lower middle income,,2021-02-28,0.75
Lower middle income,,2021-03-01,0.77
Lower middle income,,2021-03-02,0.82
Lower middle income,,2021-03-03,0.87
Lower middle income,,2021-03-04,0.92
Lower middle income,,2021-03-05,0.98
Lower middle income,,2021-03-06,1.03
Lower middle income,,2021-03-07,1.05
Lower middle income,,2021-03-08,1.12
Lower middle income,,2021-03-09,1.17
Lower middle income,,2021-03-10,1.25
Lower middle income,,2021-03-11,1.28
Lower middle income,,2021-03-12,1.36
Lower middle income,,2021-03-13,1.43
Lower middle income,,2021-03-14,1.45
Lower middle income,,2021-03-15,1.56
Lower middle income,,2021-03-16,1.65
Lower middle income,,2021-03-17,1.73
Lower middle income,,2021-03-18,1.81
Lower middle income,,2021-03-19,1.96
Lower middle income,,2021-03-20,2.06
Lower middle income,,2021-03-21,2.07
Lower middle income,,2021-03-22,2.19
Lower middle income,,2021-03-23,2.31
Lower middle income,,2021-03-24,2.4
Lower middle income,,2021-03-25,2.5
Lower middle income,,2021-03-26,2.6
Lower middle income,,2021-03-27,2.69
Lower middle income,,2021-03-28,2.72
Lower middle income,,2021-03-29,2.75
Lower middle income,,2021-03-30,2.82
Lower middle income,,2021-03-31,2.96
Lower middle income,,2021-04-01,3.1
Lower middle income,,2021-04-02,3.24
Lower middle income,,2021-04-03,3.33
Lower middle income,,2021-04-04,3.44
Lower middle income,,2021-04-05,3.57
Lower middle income,,2021-04-06,3.74
Lower middle income,,2021-04-07,3.85
Lower middle income,,2021-04-08,4.01
Lower middle income,,2021-04-09,4.13
Lower middle income,,2021-04-10,4.27
Lower middle income,,2021-04-11,4.38
Lower middle income,,2021-04-12,4.53
Lower middle income,,2021-04-13,4.63
Lower middle income,,2021-04-14,4.76
Lower middle income,,2021-04-15,4.88
Lower middle income,,2021-04-16,4.97
Lower middle income,,2021-04-17,5.07
Lower middle income,,2021-04-18,5.13
Lower middle income,,2021-04-19,5.26
Lower middle income,,2021-04-20,5.29
Lower middle income,,2021-04-21,5.39
Lower middle income,,2021-04-22,5.51
Lower middle income,,2021-04-23,5.56
Lower middle income,,2021-04-24,5.57
Lower middle income,,2021-04-25,5.78
Lower middle income,,2021-04-26,5.9
Lower middle income,,2021-04-27,6.01
Lower middle income,,2021-04-28,6.14
Lower middle income,,2021-04-29,6.24
Lower middle income,,2021-04-30,6.34
Lower middle income,,2021-05-01,6.4
Lower middle income,,2021-05-02,6.43
Lower middle income,,2021-05-03,6.5
Lower middle income,,2021-05-04,6.64
Lower middle income,,2021-05-05,6.74
Lower middle income,,2021-05-06,6.86
Lower middle income,,2021-05-07,6.99
Lower middle income,,2021-05-08,7.08
Lower middle income,,2021-05-09,7.14
Lower middle income,,2021-05-10,7.28
Lower middle income,,2021-05-11,7.41
Lower middle income,,2021-05-12,7.5
Lower middle income,,2021-05-13,7.61
Lower middle income,,2021-05-14,7.66
Lower middle income,,2021-05-15,7.74
Lower middle income,,2021-05-16,7.78
Lower middle income,,2021-05-17,7.87
Lower middle income,,2021-05-18,7.96
Lower middle income,,2021-05-19,8.02
Lower middle income,,2021-05-20,8.15
Lower middle income,,2021-05-21,8.2
Lower middle income,,2021-05-22,8.33
Lower middle income,,2021-05-23,8.38
Lower middle income,,2021-05-24,8.52
Lower middle income,,2021-05-25,8.62
Lower middle income,,2021-05-26,8.73
Lower middle income,,2021-05-27,8.85
Lower middle income,,2021-05-28,8.93
Lower middle income,,2021-05-29,9.06
Lower middle income,,2021-05-30,9.16
Lower middle income,,2021-05-31,9.28
Lower middle income,,2021-06-01,9.46
Lower middle income,,2021-06-02,9.57
Lower middle income,,2021-06-03,9.69
Lower middle income,,2021-06-04,9.89
Lower middle income,,2021-06-05,9.99
Lower middle income,,2021-06-06,10.07
Lower middle income,,2021-06-07,10.18
Lower middle income,,2021-06-08,10.37
Lower middle income,,2021-06-09,10.56
Lower middle income,,2021-06-10,10.71
Lower middle income,,2021-06-11,10.84
Lower middle income,,2021-06-12,10.99
Lower middle income,,2021-06-13,11.11
Lower middle income,,2021-06-14,11.26
Lower middle income,,2021-06-15,11.43
Lower middle income,,2021-06-16,11.59
Lower middle income,,2021-06-17,11.78
Lower middle income,,2021-06-18,11.94
Lower middle income,,2021-06-19,12.13
Lower middle income,,2021-06-20,12.25
Lower middle income,,2021-06-21,12.59
Lower middle income,,2021-06-22,12.82
Lower middle income,,2021-06-23,12.97
Lower middle income,,2021-06-24,13.24
Lower middle income,,2021-06-25,13.51
Lower middle income,,2021-06-26,13.79
Lower middle income,,2021-06-27,13.95
Lower middle income,,2021-06-28,14.1
Lower middle income,,2021-06-29,14.36
Lower middle income,,2021-06-30,14.47
Lower middle income,,2021-07-01,14.81
Lower middle income,,2021-07-02,14.88
Lower middle income,,2021-07-03,15.18
Lower middle income,,2021-07-04,15.36
Lower middle income,,2021-07-05,15.51
Lower middle income,,2021-07-06,15.66
Lower middle income,,2021-07-07,15.87
Lower middle income,,2021-07-08,16.25
Lower middle income,,2021-07-09,16.32
Lower middle income,,2021-07-10,16.59
Lower middle income,,2021-07-11,16.68
Lower middle income,,2021-07-12,16.87
Lower middle income,,2021-07-13,17.14
Lower middle income,,2021-07-14,17.39
Lower middle income,,2021-07-15,17.63
Lower middle income,,2021-07-16,17.86
Lower middle income,,2021-07-17,18.08
Lower middle income,,2021-07-18,18.11
Lower middle income,,2021-07-19,18.46
Lower middle income,,2021-07-20,18.7
Lower middle income,,2021-07-21,18.86
Lower middle income,,2021-07-22,19.11
Lower middle income,,2021-07-23,19.32
Lower middle income,,2021-07-24,19.51
Lower middle income,,2021-07-25,19.67
Lower middle income,,2021-07-26,20.03
Lower middle income,,2021-07-27,20.27
Lower middle income,,2021-07-28,20.53
Lower middle income,,2021-07-29,20.9
Lower middle income,,2021-07-30,21.18
Lower middle income,,2021-07-31,21.33
Lower middle income,,2021-08-01,21.74
Lower middle income,,2021-08-02,22.01
Lower middle income,,2021-08-03,22.66
Lower middle income,,2021-08-04,22.89
Lower middle income,,2021-08-05,23.24
Lower middle income,,2021-08-06,23.52
Lower middle income,,2021-08-07,23.8
Lower middle income,,2021-08-08,24.11
Lower middle income,,2021-08-09,24.58
Lower middle income,,2021-08-10,24.89
Lower middle income,,2021-08-11,25.23
Lower middle income,,2021-08-12,25.42
Lower middle income,,2021-08-13,25.9
Lower middle income,,2021-08-14,26.19
Lower middle income,,2021-08-15,26.4
Lower middle income,,2021-08-16,26.87
Lower middle income,,2021-08-17,27.22
Lower middle income,,2021-08-18,27.51
Lower middle income,,2021-08-19,27.77
Lower middle income,,2021-08-20,28.21
Lower middle income,,2021-08-21,28.52
Lower middle income,,2021-08-22,28.75
Lower middle income,,2021-08-23,28.9
Lower middle income,,2021-08-24,29.34
Lower middle income,,2021-08-25,29.84
Lower middle income,,2021-08-26,30.21
Lower middle income,,2021-08-27,30.7
Lower middle income,,2021-08-28,31.12
Lower middle income,,2021-08-29,31.63
Lower middle income,,2021-08-30,31.96
Lower middle income,,2021-08-31,32.4
Lower middle income,,2021-09-01,33.1
Lower middle income,,2021-09-02,33.48
Lower middle income,,2021-09-03,33.75
Lower middle income,,2021-09-04,34.02
Lower middle income,,2021-09-05,34.52
Lower middle income,,2021-09-06,34.85
Lower middle income,,2021-09-07,35.32
Lower middle income,,2021-09-08,35.92
Lower middle income,,2021-09-09,36.45
Lower middle income,,2021-09-10,36.69
Lower middle income,,2021-09-11,37.2
Lower middle income,,2021-09-12,37.8
Lower middle income,,2021-09-13,38.28
Lower middle income,,2021-09-14,38.54
Lower middle income,,2021-09-15,38.98
Lower middle income,,2021-09-16,39.47
Lower middle income,,2021-09-17,39.78
Lower middle income,,2021-09-18,40.59
Lower middle income,,2021-09-19,41.05
Lower middle income,,2021-09-20,41.47
Lower middle income,,2021-09-21,41.9
Lower middle income,,2021-09-22,42.28
Lower middle income,,2021-09-23,42.7
Luxembourg,LUX,2020-12-28,0.07
Luxembourg,LUX,2020-12-29,0.13
Luxembourg,LUX,2020-12-30,0.2
Luxembourg,LUX,2021-01-06,0.21
Luxembourg,LUX,2021-01-07,0.24
Luxembourg,LUX,2021-01-08,0.27
Luxembourg,LUX,2021-01-11,0.31
Luxembourg,LUX,2021-01-12,0.37
Luxembourg,LUX,2021-01-13,0.45
Luxembourg,LUX,2021-01-14,0.51
Luxembourg,LUX,2021-01-15,0.58
Luxembourg,LUX,2021-01-16,0.59
Luxembourg,LUX,2021-01-18,0.72
Luxembourg,LUX,2021-01-19,0.83
Luxembourg,LUX,2021-01-20,0.98
Luxembourg,LUX,2021-01-21,1.09
Luxembourg,LUX,2021-01-22,1.19
Luxembourg,LUX,2021-01-23,1.22
Luxembourg,LUX,2021-01-25,1.35
Luxembourg,LUX,2021-01-26,1.5
Luxembourg,LUX,2021-01-27,1.65
Luxembourg,LUX,2021-01-28,1.79
Luxembourg,LUX,2021-01-29,1.94
Luxembourg,LUX,2021-01-30,1.96
Luxembourg,LUX,2021-02-01,2.09
Luxembourg,LUX,2021-02-02,2.25
Luxembourg,LUX,2021-02-03,2.43
Luxembourg,LUX,2021-02-04,2.59
Luxembourg,LUX,2021-02-05,2.75
Luxembourg,LUX,2021-02-06,2.78
Luxembourg,LUX,2021-02-08,2.86
Luxembourg,LUX,2021-02-09,2.94
Luxembourg,LUX,2021-02-10,3.14
Luxembourg,LUX,2021-02-11,3.37
Luxembourg,LUX,2021-02-12,3.55
Luxembourg,LUX,2021-02-13,3.61
Luxembourg,LUX,2021-02-15,3.79
Luxembourg,LUX,2021-02-16,4.08
Luxembourg,LUX,2021-02-17,4.27
Luxembourg,LUX,2021-02-18,4.56
Luxembourg,LUX,2021-02-19,4.81
Luxembourg,LUX,2021-02-20,4.88
Luxembourg,LUX,2021-02-22,5.03
Luxembourg,LUX,2021-02-23,5.26
Luxembourg,LUX,2021-02-24,5.48
Luxembourg,LUX,2021-02-25,5.68
Luxembourg,LUX,2021-02-26,5.89
Luxembourg,LUX,2021-02-27,5.95
Luxembourg,LUX,2021-03-01,6.16
Luxembourg,LUX,2021-03-02,6.37
Luxembourg,LUX,2021-03-03,6.64
Luxembourg,LUX,2021-03-04,6.96
Luxembourg,LUX,2021-03-05,7.24
Luxembourg,LUX,2021-03-06,7.36
Luxembourg,LUX,2021-03-08,7.49
Luxembourg,LUX,2021-03-09,7.71
Luxembourg,LUX,2021-03-10,8.11
Luxembourg,LUX,2021-03-11,8.64
Luxembourg,LUX,2021-03-12,9.1
Luxembourg,LUX,2021-03-13,9.3
Luxembourg,LUX,2021-03-15,9.57
Luxembourg,LUX,2021-03-16,10.09
Luxembourg,LUX,2021-03-17,10.58
Luxembourg,LUX,2021-03-18,11.08
Luxembourg,LUX,2021-03-19,11.53
Luxembourg,LUX,2021-03-20,11.7
Luxembourg,LUX,2021-03-22,11.9
Luxembourg,LUX,2021-03-23,12.29
Luxembourg,LUX,2021-03-24,12.66
Luxembourg,LUX,2021-03-25,13.02
Luxembourg,LUX,2021-03-26,13.42
Luxembourg,LUX,2021-03-27,13.64
Luxembourg,LUX,2021-03-29,14.13
Luxembourg,LUX,2021-03-30,14.58
Luxembourg,LUX,2021-03-31,15.07
Luxembourg,LUX,2021-04-01,15.65
Luxembourg,LUX,2021-04-02,16.19
Luxembourg,LUX,2021-04-03,16.68
Luxembourg,LUX,2021-04-05,17.16
Luxembourg,LUX,2021-04-06,17.77
Luxembourg,LUX,2021-04-07,18.46
Luxembourg,LUX,2021-04-08,19.22
Luxembourg,LUX,2021-04-09,20
Luxembourg,LUX,2021-04-10,20.53
Luxembourg,LUX,2021-04-12,21.29
Luxembourg,LUX,2021-04-13,22.27
Luxembourg,LUX,2021-04-14,23.25
Luxembourg,LUX,2021-04-15,24.18
Luxembourg,LUX,2021-04-16,25.07
Luxembourg,LUX,2021-04-17,25.86
Luxembourg,LUX,2021-04-19,26.08
Luxembourg,LUX,2021-04-20,26.27
Luxembourg,LUX,2021-04-21,26.8
Luxembourg,LUX,2021-04-22,27.29
Luxembourg,LUX,2021-04-23,27.8
Luxembourg,LUX,2021-04-24,28.18
Luxembourg,LUX,2021-04-26,28.44
Luxembourg,LUX,2021-04-27,28.67
Luxembourg,LUX,2021-04-28,29.39
Luxembourg,LUX,2021-04-29,30.16
Luxembourg,LUX,2021-04-30,30.91
Luxembourg,LUX,2021-05-01,31.6
Luxembourg,LUX,2021-05-03,32.57
Luxembourg,LUX,2021-05-04,33.6
Luxembourg,LUX,2021-05-05,34.71
Luxembourg,LUX,2021-05-06,35.82
Luxembourg,LUX,2021-05-07,36.92
Luxembourg,LUX,2021-05-08,38.02
Luxembourg,LUX,2021-05-10,39.16
Luxembourg,LUX,2021-05-11,40.29
Luxembourg,LUX,2021-05-12,41.43
Luxembourg,LUX,2021-05-13,42.53
Luxembourg,LUX,2021-05-14,43.71
Luxembourg,LUX,2021-05-15,44.89
Luxembourg,LUX,2021-05-17,45.93
Luxembourg,LUX,2021-05-18,46.85
Luxembourg,LUX,2021-05-19,47.91
Luxembourg,LUX,2021-05-20,48.79
Luxembourg,LUX,2021-05-21,49.66
Luxembourg,LUX,2021-05-22,50.4
Luxembourg,LUX,2021-05-24,50.86
Luxembourg,LUX,2021-05-25,51.2
Luxembourg,LUX,2021-05-26,51.9
Luxembourg,LUX,2021-05-27,52.75
Luxembourg,LUX,2021-05-28,53.59
Luxembourg,LUX,2021-05-29,54.45
Luxembourg,LUX,2021-05-31,55.31
Luxembourg,LUX,2021-06-01,56.14
Luxembourg,LUX,2021-06-02,57.5
Luxembourg,LUX,2021-06-03,58.85
Luxembourg,LUX,2021-06-04,60.2
Luxembourg,LUX,2021-06-05,61.37
Luxembourg,LUX,2021-06-07,62.72
Luxembourg,LUX,2021-06-08,64.06
Luxembourg,LUX,2021-06-09,65.29
Luxembourg,LUX,2021-06-10,66.66
Luxembourg,LUX,2021-06-11,67.99
Luxembourg,LUX,2021-06-12,69.27
Luxembourg,LUX,2021-06-14,70.36
Luxembourg,LUX,2021-06-15,71.31
Luxembourg,LUX,2021-06-16,72.57
Luxembourg,LUX,2021-06-17,73.8
Luxembourg,LUX,2021-06-18,74.82
Luxembourg,LUX,2021-06-19,76.18
Luxembourg,LUX,2021-06-21,77.48
Luxembourg,LUX,2021-06-22,78.71
Luxembourg,LUX,2021-06-23,79.72
Luxembourg,LUX,2021-06-24,80.76
Luxembourg,LUX,2021-06-25,81.91
Luxembourg,LUX,2021-06-26,83.13
Luxembourg,LUX,2021-06-28,84.27
Luxembourg,LUX,2021-06-29,85.52
Luxembourg,LUX,2021-06-30,86.93
Luxembourg,LUX,2021-07-01,88.31
Luxembourg,LUX,2021-07-02,89.67
Luxembourg,LUX,2021-07-03,91.01
Luxembourg,LUX,2021-07-05,92.24
Luxembourg,LUX,2021-07-06,93.42
Luxembourg,LUX,2021-07-07,94.39
Luxembourg,LUX,2021-07-08,95.17
Luxembourg,LUX,2021-07-09,95.96
Luxembourg,LUX,2021-07-10,96.85
Luxembourg,LUX,2021-07-11,96.85
Luxembourg,LUX,2021-07-12,97.83
Luxembourg,LUX,2021-07-13,98.64
Luxembourg,LUX,2021-07-14,99.83
Luxembourg,LUX,2021-07-15,100.87
Luxembourg,LUX,2021-07-16,101.85
Luxembourg,LUX,2021-07-17,102.9
Luxembourg,LUX,2021-07-19,103.84
Luxembourg,LUX,2021-07-20,104.68
Luxembourg,LUX,2021-07-21,105.37
Luxembourg,LUX,2021-07-22,106.05
Luxembourg,LUX,2021-07-23,106.86
Luxembourg,LUX,2021-07-24,107.73
Luxembourg,LUX,2021-07-26,108.69
Luxembourg,LUX,2021-07-27,109.48
Luxembourg,LUX,2021-07-28,110.03
Luxembourg,LUX,2021-07-29,110.62
Luxembourg,LUX,2021-07-30,111.21
